5.1209291076e+01,-0.0000000000e+00,0.0000000000e+00,5.1209291012e+01;
2.0319417914e+02,0.0000000000e+00,-0.0000000000e+00,-2.0319417908e+02;
1.5549145783e+02,-3.3295063407e+01,5.6806854736e+01,-1.4086168195e+02;
2.3958728137e+01,1.9067743602e+01,1.3948542877e+01,3.9849658687e+00;
7.4953284246e+01,1.4227319805e+01,-7.0755397613e+01,-1.5108171986e+01;
5.7489959744e+01,1.5311563736e+01,-5.3325813340e+01,-1.5066821791e+01;
1.7463324502e+01,-1.0842439309e+00,-1.7429584273e+01,-4.1350194719e-02;
1.0065832436e+03,0.0000000000e+00,0.0000000000e+00,1.0065832436e+03;
1.0899926689e+03,-0.0000000000e+00,-0.0000000000e+00,-1.0899926689e+03;
1.0391673242e+03,-5.3124837291e+01,5.7544822899e+01,-1.0362118860e+03;
6.8830417150e+02,-8.6606863296e+01,-2.1311899919e+02,6.4872349727e+02;
3.6910441684e+02,1.3973170059e+02,1.5557417630e+02,3.0407896348e+02;
7.9451555186e+01,3.0260123922e+01,3.0968427329e+01,6.6617047596e+01;
2.8965286166e+02,1.0947157667e+02,1.2460574897e+02,2.3746191588e+02;
3.1625439154e+02,0.0000000000e+00,0.0000000000e+00,3.1625439153e+02;
1.2099808688e+02,-0.0000000000e+00,-0.0000000000e+00,-1.2099808677e+02;
1.2777725604e+02,9.7731170606e+01,-7.7179558433e+01,2.8617498276e+01;
5.4457540939e+01,1.0701482184e+01,-4.4569501315e+01,-2.9405128316e+01;
2.5501768143e+02,-1.0843265279e+02,1.2174905975e+02,1.9604393479e+02;
1.4904932143e+02,-6.4787546546e+01,6.9466246935e+01,1.1485954278e+02;
1.0596836000e+02,-4.3645106243e+01,5.2282812814e+01,8.1184392014e+01;
1.6967895932e+02,0.0000000000e+00,0.0000000000e+00,1.6967895930e+02;
1.4991673328e+03,-0.0000000000e+00,-0.0000000000e+00,-1.4991673328e+03;
1.4316552877e+03,-1.4538497367e+01,2.9917038476e+01,-1.4312688307e+03;
1.3755511934e+02,-5.6080686251e+01,-9.5595757704e+01,8.1472808898e+01;
9.9635885060e+01,7.0619183618e+01,6.5678719228e+01,2.0307648310e+01;
6.2190137064e+01,4.8771092902e+01,3.7623628063e+01,8.5706625461e+00;
3.7445747997e+01,2.1848090716e+01,2.8055091165e+01,1.1736985764e+01;
1.2729031851e+03,0.0000000000e+00,0.0000000000e+00,1.2729031851e+03;
2.1480079942e+03,-0.0000000000e+00,-0.0000000000e+00,-2.1480079942e+03;
1.7313776241e+03,5.9239131904e+01,-3.4748332178e+01,-1.7300149582e+03;
1.2668671835e+03,-1.1495954314e+00,-4.3309835592e+01,1.2661261379e+03;
4.2266637183e+02,-5.8089536472e+01,7.8058167771e+01,-4.1121598881e+02;
3.4514736235e+02,-5.0761208958e+01,6.2744812006e+01,-3.3557873885e+02;
7.7519009480e+01,-7.3283275144e+00,1.5313355765e+01,-7.5637249962e+01;
1.0839721485e+03,-0.0000000000e+00,0.0000000000e+00,1.0839721485e+03;
1.6069643606e+02,0.0000000000e+00,-0.0000000000e+00,-1.6069643604e+02;
8.3247255463e+01,3.9691126850e-01,-5.8623967405e+01,-5.9103117030e+01;
1.0665553578e+03,-4.1212840108e+01,9.0261611139e+01,1.0619296938e+03;
9.4865971305e+01,4.0815928839e+01,-3.1637643734e+01,-7.9550864321e+01;
9.1665227884e+01,3.9680860651e+01,-3.0283139349e+01,-7.6882213627e+01;
3.2007434208e+00,1.1350681882e+00,-1.3545043846e+00,-2.6686506938e+00;
1.1395717158e+03,0.0000000000e+00,0.0000000000e+00,1.1395717158e+03;
1.0546673290e+02,-0.0000000000e+00,-0.0000000000e+00,-1.0546668454e+02;
1.0757460416e+03,-3.4852434984e+01,-1.4955024890e+00,1.0751802720e+03;
8.7666916994e+01,-2.8443495370e+01,3.9714423563e+01,-7.2795674778e+01;
8.1625490171e+01,6.3295930354e+01,-3.8218921074e+01,3.1720434110e+01;
5.8821485428e+01,4.9392295261e+01,-2.6295957828e+01,1.8135349975e+01;
2.2804004743e+01,1.3903635093e+01,-1.1922963246e+01,1.3585084135e+01;
8.5743772530e+01,-0.0000000000e+00,0.0000000000e+00,8.5743713045e+01;
4.0004406000e+03,0.0000000000e+00,-0.0000000000e+00,-4.0004406000e+03;
1.1937086256e+03,-1.7408495451e+02,-6.1323798651e+01,-1.1793532563e+03;
2.1766683124e+02,-1.9005051693e+02,-5.8980888770e+01,-8.8209381557e+01;
2.6748089157e+03,3.6413547145e+02,1.2030468742e+02,-2.6471342491e+03;
2.6683924009e+03,3.6380070598e+02,1.1954231357e+02,-2.6407719869e+03;
6.4165148294e+00,3.3476547012e-01,7.6237384788e-01,-6.3622622354e+00;
2.2449887745e+02,0.0000000000e+00,0.0000000000e+00,2.2449887744e+02;
4.0010354594e+02,-0.0000000000e+00,-0.0000000000e+00,-4.0010354593e+02;
2.2012345464e+02,-1.9440077855e+01,1.1501616229e+01,2.1896148400e+02;
2.6317705490e+02,5.1433945073e+01,1.8625559424e+00,-2.5809541336e+02;
1.4130191385e+02,-3.1993867218e+01,-1.3364172172e+01,-1.3647073912e+02;
8.5302326560e+01,-2.2451227910e+01,-3.2125399929e+00,-8.2232042834e+01;
